hosteam_id,h_rates,hc_rate,h_stars,visitteam_id,v_rates,vc_rate,v_stars,gaps,label
14,51.2,57.6,0,7,58.5,60.3,2,1,0
15,56.1,49.0,0,7,58.5,60.3,2,0,1
15,56.1,49.0,0,7,58.5,60.3,2,0,1
16,58.5,46.5,1,7,58.5,60.3,2,0,1
16,58.5,46.5,1,7,58.5,60.3,2,0,0
17,57.3,57.9,1,7,58.5,60.3,2,0,1
18,42.7,39.8,0,7,58.5,60.3,2,-1,0
18,42.7,39.8,0,7,58.5,60.3,2,0,1
19,29.3,54.5,0,7,58.5,60.3,2,2,1
19,29.3,54.5,0,7,58.5,60.3,2,0,0
20,26.8,39.4,0,7,58.5,60.3,2,-1,0
20,26.8,39.4,0,7,58.5,60.3,2,2,0
21,32.9,42.6,0,7,58.5,60.3,2,1,0
22,47.6,57.7,1,7,58.5,60.3,2,1,0
23,43.9,48.2,1,7,58.5,60.3,2,-2,0
24,52.4,58.6,1,7,58.5,60.3,2,1,1
25,30.5,51.1,0,7,58.5,60.3,2,-2,1
26,34.1,35.8,0,7,58.5,60.3,2,1,1
27,32.9,50.0,0,7,58.5,60.3,2,1,1
28,29.3,55.6,0,7,58.5,60.3,2,1,0
29,35.4,42.7,0,7,58.5,60.3,2,1,1
30,25.6,35.1,0,7,58.5,60.3,2,-1,1
30,25.6,35.1,0,7,58.5,60.3,2,0,0
1,70.7,78.6,4,8,58.5,52.4,1,0,0
2,79.3,55.7,0,8,58.5,52.4,1,0,1
3,72.0,54.3,2,8,58.5,52.4,1,0,1
3,72.0,54.3,2,8,58.5,52.4,1,1,1
4,67.1,54.9,2,8,58.5,52.4,1,-3,0
4,67.1,54.9,2,8,58.5,52.4,1,1,0
5,59.8,51.2,1,8,58.5,52.4,1,-1,1
6,63.4,36.0,1,8,58.5,52.4,1,0,1
6,63.4,36.0,1,8,58.5,52.4,1,0,0
9,58.5,55.5,0,8,58.5,52.4,1,2,0
10,53.7,49.1,1,8,58.5,52.4,1,-1,1
10,53.7,56.8,1,8,58.5,52.4,1,0,0
11,61.0,57.1,1,8,58.5,52.4,1,2,0
11,61.0,57.1,1,8,58.5,52.4,1,1,1
12,57.3,68.4,1,8,58.5,52.4,1,0,0
13,53.7,59.1,1,8,58.5,52.4,1,2,1
13,53.7,59.1,1,8,58.5,52.4,1,0,0
14,51.2,57.6,0,8,58.5,52.4,1,-1,0
15,56.1,49.0,0,8,58.5,52.4,1,0,1
16,58.5,46.5,1,8,58.5,52.4,1,-1,1
17,57.3,57.9,1,8,58.5,52.4,1,-1,0
18,42.7,39.8,0,8,58.5,52.4,1,1,1
19,29.3,54.5,0,8,58.5,52.4,1,-1,1
20,26.8,36.1,0,8,58.5,52.4,1,-1,0
21,32.9,42.6,0,8,58.5,52.4,1,1,0
21,32.9,42.6,0,8,58.5,52.4,1,0,1
22,47.6,57.7,1,8,58.5,52.4,1,3,1
22,47.6,57.7,1,8,58.5,52.4,1,1,1
23,43.9,48.2,1,8,58.5,52.4,1,0,1
23,43.9,48.2,1,8,58.5,52.4,1,0,0
24,52.4,58.6,1,8,58.5,52.4,1,0,0
24,52.4,58.6,1,8,58.5,52.4,1,1,1
25,30.5,51.1,0,8,58.5,52.4,1,1,0
26,34.1,35.8,0,8,58.5,52.4,1,0,0
26,34.1,35.8,0,8,58.5,52.4,1,-1,0
28,29.3,55.6,0,8,58.5,52.4,1,0,0
28,29.3,55.6,0,8,58.5,52.4,1,0,1
29,35.4,42.7,0,8,58.5,52.4,1,0,1
30,25.6,35.1,0,8,58.5,52.4,1,0,0
1,70.7,78.6,4,9,58.5,55.5,0,1,1
1,70.7,78.6,4,9,58.5,55.5,0,0,0
2,79.3,55.7,0,9,58.5,55.5,0,0,1
2,79.3,55.7,0,9,58.5,55.5,0,0,1
3,72.0,54.3,2,9,58.5,55.5,0,0,0
4,67.1,54.9,2,9,58.5,55.5,0,0,0
5,59.8,51.2,1,9,58.5,55.5,0,0,0
5,59.8,51.2,1,9,58.5,55.5,0,1,1
6,63.4,36.0,1,9,58.5,55.5,0,0,1
7,58.5,60.3,2,9,58.5,55.5,0,1,1
7,58.5,60.3,2,9,58.5,55.5,0,0,1
8,58.5,52.4,1,9,58.5,55.5,0,0,0
10,53.7,49.1,1,9,58.5,55.5,0,-1,1
11,61.0,57.1,1,9,58.5,55.5,0,1,1
12,57.3,68.4,1,9,58.5,55.5,0,1,0
12,57.3,68.4,1,9,58.5,55.5,0,1,1
13,53.7,59.1,1,9,58.5,55.5,0,0,1
14,51.2,57.6,0,9,58.5,55.5,0,0,1
14,51.2,57.6,0,9,58.5,55.5,0,1,0
15,56.1,49.0,0,9,58.5,55.5,0,0,1
15,56.1,49.0,0,9,58.5,55.5,0,0,1
16,58.5,46.5,1,9,58.5,55.5,0,0,0
16,58.5,46.5,1,9,58.5,55.5,0,0,0
17,57.3,57.9,1,9,58.5,55.5,0,0,1
17,57.3,57.9,1,9,58.5,55.5,0,0,0
18,42.7,39.8,0,9,58.5,55.5,0,-1,0
19,29.3,54.5,0,9,58.5,55.5,0,0,0
20,26.8,39.4,0,9,58.5,55.5,0,-1,0
20,26.8,39.4,0,9,58.5,55.5,0,0,0
21,32.9,42.6,0,9,58.5,55.5,0,-2,1
22,47.6,57.7,1,9,58.5,55.5,0,1,0
23,43.9,48.2,1,9,58.5,55.5,0,0,1
24,52.4,58.6,1,9,58.5,55.5,0,1,0
25,30.5,51.1,0,9,58.5,55.5,0,2,0
26,34.1,35.8,0,9,58.5,55.5,0,1,1
27,32.9,50.0,0,9,58.5,55.5,0,0,0
27,32.9,50.0,0,9,58.5,55.5,0,1,0
28,29.3,55.6,0,9,58.5,55.5,0,0,1
29,35.4,42.7,0,9,58.5,55.5,0,0,1
30,25.6,35.1,0,9,58.5,55.5,0,1,1
30,25.6,35.1,0,9,58.5,55.5,0,-1,0
1,70.7,78.6,4,10,53.7,56.8,1,0,0
2,79.3,55.7,0,10,53.7,49.1,1,0,1
3,72.0,54.3,2,10,53.7,49.1,1,0,1
3,72.0,54.3,2,10,53.7,56.8,1,1,0
4,67.1,54.9,2,10,53.7,49.1,1,0,0
4,67.1,54.9,2,10,53.7,49.1,1,0,1
5,59.8,51.2,1,10,53.7,49.1,1,1,0
6,63.4,36.0,1,10,53.7,49.1,1,-1,1
6,63.4,36.0,1,10,53.7,56.8,1,-1,1
7,58.5,60.3,2,10,53.7,49.1,1,1,0
8,58.5,52.4,1,10,53.7,49.1,1,0,1
8,58.5,52.4,1,10,53.7,56.8,1,0,1
9,58.5,55.5,0,10,53.7,49.1,1,0,1
11,61.0,57.1,1,10,53.7,49.1,1,-2,1
11,61.0,43.0,1,10,53.7,56.8,1,0,1
12,57.3,68.4,1,10,53.7,49.1,1,0,0
13,53.7,59.1,1,10,53.7,49.1,1,2,1
13,53.7,59.1,1,10,53.7,56.8,1,-1,1
14,51.2,57.6,0,10,53.7,56.8,1,0,1
15,56.1,49.0,0,10,53.7,56.8,1,0,1
16,58.5,46.5,1,10,53.7,49.1,1,-2,1
17,57.3,57.9,1,10,53.7,56.8,1,-1,1
18,42.7,39.8,0,10,53.7,56.8,1,1,0
19,29.3,54.5,0,10,53.7,49.1,1,-2,1
20,26.8,39.4,0,10,53.7,56.8,1,-1,0
21,32.9,42.6,0,10,53.7,56.8,1,0,0
21,32.9,42.6,0,10,53.7,56.8,1,0,0
22,47.6,57.7,1,10,53.7,49.1,1,1,1
22,47.6,57.7,1,10,53.7,56.8,1,1,1
23,43.9,48.2,1,10,53.7,49.1,1,1,1
23,43.9,48.2,1,10,53.7,49.1,1,0,1
24,52.4,58.6,1,10,53.7,49.1,1,0,0
24,52.4,58.6,1,10,53.7,49.1,1,1,0
25,30.5,51.1,0,10,53.7,56.8,1,1,0
25,30.5,51.1,0,10,53.7,56.8,1,-1,1
26,34.1,35.8,0,10,53.7,56.8,1,0,0
27,32.9,50.0,0,10,53.7,49.1,1,-2,0
28,29.3,55.6,0,10,53.7,49.1,1,-1,0
29,35.4,42.7,0,10,53.7,56.8,1,0,0
29,35.4,42.7,0,10,53.7,56.8,1,-1,0
30,25.6,35.1,0,10,53.7,49.1,1,1,0
1,70.7,78.6,4,11,61.0,57.1,1,-2,1
2,79.3,55.7,0,11,61.0,57.1,1,2,1
3,72.0,54.3,2,11,61.0,57.1,1,-1,1
4,67.1,54.9,2,11,61.0,57.1,1,2,1
4,67.1,54.9,2,11,61.0,57.1,1,0,0
5,59.8,51.2,1,11,61.0,57.1,1,1,1
6,63.4,36.0,1,11,61.0,57.1,1,-1,0
6,63.4,36.0,1,11,61.0,57.1,1,1,1
7,58.5,60.3,2,11,61.0,57.1,1,0,0
8,58.5,52.4,1,11,61.0,57.1,1,0,1
8,58.5,52.4,1,11,61.0,57.1,1,1,1
9,58.5,55.5,0,11,61.0,57.1,1,0,1
10,53.7,49.1,1,11,61.0,57.1,1,-1,0
10,53.7,49.1,1,11,61.0,57.1,1,1,1
12,57.3,68.4,1,11,61.0,57.1,1,-1,1
13,53.7,59.1,1,11,61.0,43.0,1,0,1
14,51.2,57.6,0,11,61.0,57.1,1,1,1
15,56.1,49.0,0,11,61.0,57.1,1,-1,0
16,58.5,46.5,1,11,61.0,57.1,1,-1,1
17,57.3,57.9,1,11,61.0,57.1,1,0,1
18,42.7,39.8,0,11,61.0,57.1,1,0,1
19,29.3,54.5,0,11,61.0,57.1,1,2,0
20,26.8,39.4,0,11,61.0,57.1,1,8,0
21,32.9,42.6,0,11,61.0,57.1,1,1,0
21,32.9,42.6,0,11,61.0,57.1,1,0,0
22,47.6,57.7,1,11,61.0,57.1,1,-2,0
22,47.6,57.7,1,11,61.0,57.1,1,0,1
23,43.9,48.2,1,11,61.0,57.1,1,3,0
23,43.9,48.2,1,11,61.0,43.0,1,1,0
24,52.4,58.6,1,11,61.0,57.1,1,0,0
24,52.4,58.6,1,11,61.0,57.1,1,1,0
25,30.5,51.1,0,11,61.0,57.1,1,0,0
25,30.5,51.1,0,11,61.0,57.1,1,-2,1
26,34.1,35.8,0,11,61.0,57.1,1,0,1
26,34.1,35.8,0,11,61.0,43.0,1,0,0
27,32.9,50.0,0,11,61.0,57.1,1,-1,1
28,29.3,55.6,0,11,61.0,57.1,1,3,0
28,29.3,55.6,0,11,61.0,57.1,1,-1,0
29,35.4,42.7,0,11,61.0,57.1,1,0,0
29,35.4,42.7,0,11,61.0,57.1,1,-1,0
30,25.6,35.1,0,11,61.0,57.1,1,1,0
1,70.7,78.6,4,12,57.3,68.4,1,-1,1
1,70.7,78.6,4,12,57.3,68.4,1,-1,1
2,79.3,55.7,0,12,57.3,68.4,1,-1,1
2,79.3,55.7,0,12,57.3,68.4,1,-1,1
3,72.0,54.3,2,12,57.3,68.4,1,0,1
5,59.8,51.2,1,12,57.3,68.4,1,0,0
5,59.8,51.2,1,12,57.3,68.4,1,0,1
6,63.4,36.0,1,12,57.3,68.4,1,2,1
7,58.5,60.3,2,12,57.3,68.4,1,0,1
9,58.5,55.5,0,12,57.3,68.4,1,0,1
9,58.5,55.5,0,12,57.3,68.4,1,-1,1
10,53.7,56.8,1,12,57.3,68.4,1,0,1
11,61.0,57.1,1,12,57.3,68.4,1,0,0
13,53.7,59.1,1,12,57.3,68.4,1,0,0
14,51.2,57.6,0,12,57.3,68.4,1,0,1
15,56.1,49.0,0,12,57.3,68.4,1,2,1
15,56.1,49.0,0,12,57.3,68.4,1,-2,1
16,58.5,46.5,1,12,57.3,68.4,1,0,1
16,58.5,46.5,1,12,57.3,68.4,1,0,1
18,42.7,39.8,0,12,57.3,68.4,1,-1,1
18,42.7,39.8,0,12,57.3,68.4,1,0,1
19,29.3,54.5,0,12,57.3,68.4,1,-1,0
19,29.3,54.5,0,12,57.3,68.4,1,-1,1
20,26.8,39.4,0,12,57.3,68.4,1,0,0
20,26.8,39.4,0,12,57.3,68.4,1,1,0
21,32.9,42.6,0,12,57.3,68.4,1,-1,0
22,47.6,57.7,1,12,57.3,68.4,1,0,1
23,43.9,48.2,1,12,57.3,68.4,1,-2,0
24,52.4,58.6,1,12,57.3,68.4,1,0,1
25,30.5,51.1,0,12,57.3,68.4,1,1,1
26,34.1,35.8,0,12,57.3,68.4,1,0,0
28,29.3,55.6,0,12,57.3,68.4,1,1,1
29,35.4,42.7,0,12,57.3,68.4,1,0,0
30,25.6,35.1,0,12,57.3,68.4,1,1,0
30,25.6,35.1,0,12,57.3,68.4,1,-3,0
1,70.7,78.6,4,13,53.7,59.1,1,1,1
2,79.3,55.7,0,13,53.7,59.1,1,0,1
3,72.0,54.3,2,13,53.7,59.1,1,-1,0
3,72.0,54.3,2,13,53.7,59.1,1,-2,1
4,67.1,54.9,2,13,53.7,59.1,1,0,0
5,59.8,51.2,1,13,53.7,59.1,1,1,1
6,63.4,36.0,1,13,53.7,59.1,1,0,1
6,63.4,36.0,1,13,53.7,59.1,1,1,1
7,58.5,60.3,2,13,53.7,59.1,1,1,1
8,58.5,52.4,1,13,53.7,59.1,1,1,0
8,58.5,52.4,1,13,53.7,59.1,1,0,1
9,58.5,55.5,0,13,53.7,59.1,1,1,0
10,53.7,49.1,1,13,53.7,59.1,1,0,0
11,61.0,57.1,1,13,53.7,59.1,1,-1,1
11,61.0,57.1,1,13,53.7,59.1,1,-1,1
12,57.3,68.4,1,13,53.7,59.1,1,-1,1
14,51.2,57.6,0,13,53.7,59.1,1,-1,0
15,56.1,49.0,0,13,53.7,59.1,1,0,1
16,58.5,46.5,1,13,53.7,59.1,1,0,1
17,57.3,57.9,1,13,53.7,59.1,1,0,0
18,42.7,39.8,0,13,53.7,59.1,1,0,0
19,29.3,54.5,0,13,53.7,59.1,1,0,0
20,26.8,39.4,0,13,53.7,59.1,1,0,0
21,32.9,42.6,0,13,53.7,59.1,1,0,0
21,32.9,42.6,0,13,53.7,59.1,1,1,1
22,47.6,57.7,1,13,53.7,59.1,1,0,1
22,47.6,57.7,1,13,53.7,59.1,1,1,1
